,Date,Ticker,Sector,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_tot,Open,High,Low,Close,Volume
234,2020-01-29,MSFT,Technology,0.036,0.036,0.036,0.036,161.148,162.022,159.084,161.34,34754500.0
235,2020-01-30,MSFT,Technology,0.03036,0.03036,0.03036,0.03036,167.110,167.110,163.980,165.891,51597500.0
236,2020-01-31,MSFT,Technology,0.04033,0.04033,0.04033,0.04033,165.344,165.526,162.818,163.442,36142700.0
237,2020-02-03,MSFT,Technology,0.,0.,0.,0.,163.635,167.542,163.606,167.427,30107000.0
238,2020-02-04,MSFT,Technology,0.,0.,0.,0.,170.077,173.437,169.280,172.938,36433300.0
239,2020-02-05,MSFT,Technology,0.01883,0.01883,0.01883,0.01883,176.692,176.855,171.296,172.727,39186300.0
240,2020-02-06,MSFT,Technology,0.,0.,0.,0.,173.754,176.491,172.881,176.308,27751400.0
241,2020-02-07,MSFT,Technology,0.062,0.062,0.062,0.062,175.559,178.228,175.204,176.558,33529100.0
242,2020-02-08,MSFT,Technology,0.,0.,0.,0.,175.559,178.228,175.204,176.558,33529100.0
243,2020-02-10,MSFT,Technology,0.02467,0.02467,0.02467,0.02467,176.260,181.310,175.943,181.176,35844300.0
244,2020-02-11,MSFT,Technology,0.02233,0.02233,0.02233,0.02233,183.048,183.096,176.183,177.086,53159900.0
245,2020-02-12,MSFT,Technology,0.,0.,0.,0.,178.180,178.44,174.599,177.345,47062900.0
246,2020-02-13,MSFT,Technology,0.0725,0.0725,0.0725,0.0725,175.780,178.805,175.578,176.385,35295800.0
247,2020-02-14,MSFT,Technology,0.01933,0.01933,0.01933,0.01933,175.943,178.017,175.367,177.96,23149500.0
248,2020-02-15,MSFT,Technology,0.057,0.057,0.057,0.057,175.943,178.017,175.367,177.96,23149500.0
249,2020-02-17,MSFT,Technology,0.,0.,0.,0.,175.943,178.017,175.367,177.96,23149500.0
250,2020-02-18,MSFT,Technology,0.02533,0.02533,0.02533,0.02533,178.209,180.216,178.104,179.765,27792200.0
251,2020-02-19,MSFT,Technology,0.,0.,0.,0.,181.055,181.170,179.524,180.304,29997500.0
252,2020-02-20,MSFT,Technology,0.,0.,0.,0.,179.986,180.275,174.354,177.550,36862400.0
253,2020-02-21,MSFT,Technology,0.04867,0.04867,0.04867,0.04867,176.347,176.665,170.647,171.938,48572600.0
254,2020-02-23,MSFT,Technology,0.,0.,0.,0.,176.347,176.665,170.647,171.938,48572600.0
255,2020-02-24,MSFT,Technology,0.,0.,0.,0.,161.521,168.048,157.15,164.524,68311100.0
256,2020-02-25,MSFT,Technology,0.082,0.082,0.082,0.082,167.711,168.327,161.405,161.809,68073300.0
257,2020-02-26,MSFT,Technology,0.06411,0.06411,0.06411,0.06411,163.388,166.806,161.944,163.831,56206100.0
258,2020-02-27,MSFT,Technology,0.067,0.067,0.067,0.067,157.236,160.808,152.095,152.288,93174900.0
259,2020-02-28,MSFT,Technology,0.06033,0.06033,0.06033,0.06033,146.733,157.612,146.338,155.975,97012700.0
260,2020-03-02,MSFT,Technology,0.08667,0.08667,0.08667,0.08667,159.152,166.479,156.264,166.354,71030800.0
261,2020-03-03,MSFT,Technology,0.0146,0.0146,0.0146,0.0146,167.326,168.481,156.216,158.382,71677000.0
262,2020-03-04,MSFT,Technology,0.09,0.09,0.09,0.09,162.214,164.341,159.451,164.197,49814400.0
263,2020-03-05,MSFT,Technology,0.00667,0.00667,0.00667,0.00667,159.865,164.505,159.518,160.076,47817300.0
264,2020-03-06,MSFT,Technology,0.087,0.087,0.087,0.087,156.553,157.034,150.189,155.551,72821100.0
265,2020-03-09,MSFT,Technology,0.096,0.096,0.096,0.096,145.375,151.874,144.412,145.009,70419300.0
266,2020-03-10,MSFT,Technology,0.032,0.032,0.032,0.032,152.269,155.032,146.896,154.926,65354400.0
267,2020-03-11,MSFT,Technology,0.13775,0.13775,0.13775,0.13775,151.277,151.826,145.52,147.907,56371600.0
268,2020-03-12,MSFT,Technology,0.047,0.047,0.047,0.047,139.888,147.753,133.418,133.880,93226400.0
269,2020-03-13,MSFT,Technology,0.01389,0.01389,0.01389,0.01389,142.006,155.879,135.488,152.914,92727400.0
270,2020-03-14,MSFT,Technology,0.,0.,0.,0.,142.006,155.879,135.488,152.914,92727400.0
271,2020-03-15,MSFT,Technology,0.149,0.149,0.149,0.149,142.006,155.879,135.488,152.914,92727400.0
272,2020-03-16,MSFT,Technology,0.045,0.045,0.045,0.045,134.785,143.787,129.971,130.376,87905900.0
273,2020-03-17,MSFT,Technology,0.00586,0.00586,0.00586,0.00586,134.785,142.006,129.971,141.110,81059800.0
274,2020-03-18,MSFT,Technology,0.04425,0.04425,0.04425,0.04425,132.859,140.561,129.990,135.170,81593200.0
275,2020-03-19,MSFT,Technology,0.012,0.012,0.012,0.012,137.452,144.557,133.822,137.394,85922700.0
276,2020-03-20,MSFT,Technology,0.,0.,0.,0.,140.561,141.621,130.799,132.234,84866200.0
277,2020-03-22,MSFT,Technology,0.03,0.03,0.03,0.03,140.561,141.621,130.799,132.234,84866200.0
278,2020-03-23,MSFT,Technology,0.154,0.154,0.154,0.154,131.906,135.334,127.584,130.915,78975200.0
279,2020-03-24,MSFT,Technology,0.05575,0.05575,0.05575,0.05575,138.395,144.027,136.008,142.814,82516700.0
280,2020-03-25,MSFT,Technology,0.077,0.077,0.077,0.077,143.363,148.581,139.06,141.447,75638200.0
281,2020-03-26,MSFT,Technology,0.,0.,0.,0.,142.872,150.824,142.843,150.295,64568100.0
282,2020-03-27,MSFT,Technology,0.099,0.099,0.099,0.099,146.097,149.120,143.642,144.124,57042300.0
283,2020-03-29,MSFT,Technology,0.01833,0.01833,0.01833,0.01833,146.097,149.120,143.642,144.124,57042300.0
284,2020-03-30,MSFT,Technology,0.01407,0.01407,0.01407,0.01407,146.762,154.618,144.422,154.261,63420300.0
285,2020-03-31,MSFT,Technology,0.03936,0.03936,0.03936,0.03936,153.462,158.642,150.728,151.835,77927200.0
286,2020-04-01,MSFT,Technology,0.03044,0.03044,0.03044,0.03044,147.301,151.874,145.202,146.444,57969900.0
287,2020-04-02,MSFT,Technology,0.089,0.089,0.089,0.089,146.203,149.688,144.759,149.477,49630700.0
288,2020-04-03,MSFT,Technology,0.0694,0.0694,0.0694,0.0694,149.323,151.518,146.521,148.1,41243300.0
289,2020-04-05,MSFT,Technology,0.,0.,0.,0.,149.323,151.518,146.521,148.1,41243300.0
290,2020-04-06,MSFT,Technology,0.09467,0.09467,0.09467,0.09467,154.348,160.298,151.710,159.114,67111700.0
291,2020-04-07,MSFT,Technology,0.05529,0.05529,0.05529,0.05529,163.273,163.667,157.179,157.4,62769000.0
292,2020-04-08,MSFT,Technology,0.0545,0.0545,0.0545,0.0545,159.499,160.461,157.41,158.979,48318200.0
293,2020-04-09,MSFT,Technology,0.01675,0.01675,0.01675,0.01675,160.163,161.135,157.246,158.989,51385100.0
294,2020-04-10,MSFT,Technology,0.051,0.051,0.051,0.051,160.163,161.135,157.246,158.989,51385100.0
295,2020-04-13,MSFT,Technology,0.0775,0.0775,0.0775,0.0775,158.228,159.403,156.254,159.345,41905300.0
296,2020-04-14,MSFT,Technology,0.0608,0.0608,0.0608,0.0608,162.705,167.278,161.742,167.23,52874300.0
297,2020-04-15,MSFT,Technology,0.068,0.068,0.068,0.068,164.823,167.105,162.936,165.477,40940800.0
298,2020-04-16,MSFT,Technology,0.,0.,0.,0.,167.807,170.676,166.459,170.445,50479600.0
299,2020-04-17,MSFT,Technology,0.,0.,0.,0.,172.814,173.295,169.319,171.947,52765600.0
300,2020-04-18,MSFT,Technology,0.058,0.058,0.058,0.058,172.814,173.295,169.319,171.947,52765600.0
301,2020-04-20,MSFT,Technology,0.04075,0.04075,0.04075,0.04075,170.051,172.092,168.472,168.539,36669600.0
302,2020-04-21,MSFT,Technology,0.,0.,0.,0.,167.037,167.201,159.922,161.569,56203700.0
303,2020-04-22,MSFT,Technology,0.02725,0.02725,0.02725,0.02725,165.006,167.518,164.457,167.056,34620200.0
304,2020-04-23,MSFT,Technology,0.1315,0.1315,0.1315,0.1315,167.624,168.539,164.544,165.035,32790800.0
305,2020-04-24,MSFT,Technology,0.02767,0.02767,0.02767,0.02767,165.651,168.058,164.351,168.048,34277600.0
306,2020-04-25,MSFT,Technology,0.084,0.084,0.084,0.084,165.651,168.058,164.351,168.048,34277600.0
307,2020-04-26,MSFT,Technology,0.02767,0.02767,0.02767,0.02767,165.651,168.058,164.351,168.048,34277600.0
308,2020-04-27,MSFT,Technology,0.,0.,0.,0.,170.012,170.310,166.845,167.567,33194400.0
309,2020-04-28,MSFT,Technology,0.03263,0.03263,0.03263,0.03263,169.049,169.126,163.080,163.485,34392700.0
310,2020-04-29,MSFT,Technology,0.0428,0.0428,0.0428,0.0428,166.768,171.061,165.477,170.821,51286600.0
311,2020-04-30,MSFT,Technology,0.02112,0.02112,0.02112,0.02112,173.295,173.680,169.665,172.534,53875900.0
312,2020-05-01,MSFT,Technology,0.02767,0.02767,0.02767,0.02767,169.251,171.986,167.528,168.067,39370500.0
313,2020-05-03,MSFT,Technology,0.11,0.11,0.11,0.11,169.251,171.986,167.528,168.067,39370500.0
314,2020-05-05,MSFT,Technology,0.,0.,0.,0.,173.892,176.809,173.199,174.027,36839200.0
315,2020-05-06,MSFT,Technology,0.031,0.031,0.031,0.031,175.298,177.339,174.864,175.740,32139300.0
316,2020-05-07,MSFT,Technology,0.005,0.005,0.005,0.005,177.31,177.675,175.779,176.761,28316000.0
317,2020-05-08,MSFT,Technology,0.,0.,0.,0.,178.089,178.109,176.53,177.801,30877800.0
318,2020-05-11,MSFT,Technology,0.067,0.067,0.067,0.067,176.328,180.525,176.039,179.784,30892700.0
319,2020-05-12,MSFT,Technology,0.,0.,0.,0.,179.842,180.073,175.509,175.711,32038200.0
320,2020-05-13,MSFT,Technology,0.03975,0.03975,0.03975,0.03975,175.75,177.194,169.964,173.054,44711500.0
321,2020-05-14,MSFT,Technology,0.007,0.007,0.007,0.007,170.927,173.959,169.136,173.805,41873900.0
322,2020-05-15,MSFT,Technology,0.12867,0.12867,0.12867,0.12867,172.39,180.092,170.407,176.337,46610400.0
323,2020-05-18,MSFT,Technology,0.,0.,0.,0.,178.831,179.264,177.107,178.022,35264500.0
324,2020-05-19,MSFT,Technology,0.01393,0.01393,0.01393,0.01393,178.138,179.649,176.655,176.79,26799100.0
325,2020-05-20,MSFT,Technology,0.,0.,0.,0.,178.421,179.425,177.581,179.242,31261300.0
326,2020-05-21,MSFT,Technology,0.,0.,0.,0.,178.991,180.217,176.954,177.089,29119500.0
327,2020-05-22,MSFT,Technology,0.08333,0.08333,0.08333,0.08333,176.857,178.083,176.23,177.166,20826900.0
328,2020-05-25,MSFT,Technology,0.,0.,0.,0.,176.857,178.083,176.23,177.166,20826900.0
329,2020-05-27,MSFT,Technology,0.18933,0.18933,0.18933,0.18933,173.971,175.699,170.495,175.525,39517100.0
330,2020-05-28,MSFT,Technology,0.,0.,0.,0.,174.492,177.784,174.144,175.129,33810200.0
331,2020-05-29,MSFT,Technology,0.03225,0.03225,0.03225,0.03225,176.413,177.900,174.173,176.915,42130400.0
332,2020-05-30,MSFT,Technology,0.,0.,0.,0.,176.413,177.900,174.173,176.915,42130400.0
333,2020-06-02,MSFT,Technology,0.01983,0.01983,0.01983,0.01983,177.881,178.605,175.081,178.518,30794600.0
334,2020-06-03,MSFT,Technology,0.01567,0.01567,0.01567,0.01567,178.431,179.512,177.234,178.952,27311000.0
335,2020-06-05,MSFT,Technology,0.139,0.139,0.139,0.139,176.307,181.240,175.718,180.729,39893600.0
336,2020-06-06,MSFT,Technology,0.261,0.261,0.261,0.261,176.307,181.240,175.718,180.729,39893600.0
337,2020-06-09,MSFT,Technology,0.05433,0.05433,0.05433,0.05433,181.501,184.108,180.787,183.239,29783900.0
338,2020-06-10,MSFT,Technology,0.02033,0.02033,0.02033,0.02033,184.523,191.657,184.407,190.035,43872300.0
339,2020-06-11,MSFT,Technology,0.014,0.014,0.014,0.014,186.454,188.993,179.638,179.831,52854700.0
340,2020-06-12,MSFT,Technology,0.03267,0.03267,0.03267,0.03267,183.953,185.092,178.779,181.250,43373600.0
341,2020-06-15,MSFT,Technology,0.02633,0.02633,0.02633,0.02633,178.199,184.224,177.649,182.409,32770200.0
342,2020-06-17,MSFT,Technology,0.05014,0.05014,0.05014,0.05014,188.288,189.533,186.994,187.525,25687800.0
343,2020-06-18,MSFT,Technology,0.01675,0.01675,0.01675,0.01675,187.294,189.698,187.294,189.533,23061600.0
344,2020-06-19,MSFT,Technology,0.,0.,0.,0.,191.725,192.401,187.651,188.404,44441100.0
345,2020-06-22,MSFT,Technology,0.04217,0.04217,0.04217,0.04217,189.022,193.82,188.481,193.637,32818900.0
346,2020-06-23,MSFT,Technology,0.054,0.054,0.054,0.054,195.104,196.9,194.467,194.930,30917400.0
347,2020-06-24,MSFT,Technology,0.,0.,0.,0.,194.631,196.224,189.765,191.001,36740600.0
348,2020-06-25,MSFT,Technology,0.039,0.039,0.039,0.039,190.962,193.675,188.713,193.415,27803900.0
349,2020-06-26,MSFT,Technology,0.0012,0.0012,0.0012,0.0012,192.826,192.980,188.143,189.543,54675800.0
350,2020-06-27,MSFT,Technology,0.,0.,0.,0.,192.826,192.980,188.143,189.543,54675800.0
351,2020-06-28,MSFT,Technology,0.,0.,0.,0.,192.826,192.980,188.143,189.543,54675800.0
352,2020-06-29,MSFT,Technology,0.0635,0.0635,0.0635,0.0635,189.012,191.667,186.859,191.580,26701600.0
353,2020-06-30,MSFT,Technology,0.0628,0.0628,0.0628,0.0628,191.04,197.334,190.904,196.475,34310300.0
354,2020-07-01,MSFT,Technology,0.05267,0.05267,0.05267,0.05267,196.118,199.217,194.795,197.624,32061200.0
355,2020-07-02,MSFT,Technology,0.02725,0.02725,0.02725,0.02725,198.57,200.829,197.913,199.13,29315800.0
356,2020-07-03,MSFT,Technology,0.,0.,0.,0.,198.57,200.829,197.913,199.13,29315800.0
357,2020-07-05,MSFT,Technology,0.098,0.098,0.098,0.098,198.57,200.829,197.913,199.13,29315800.0
358,2020-07-06,MSFT,Technology,0.,0.,0.,0.,201.611,203.832,200.897,203.416,31897600.0
359,2020-07-07,MSFT,Technology,0.1474,0.1474,0.1474,0.1474,203.175,207.249,200.800,201.051,33600700.0
360,2020-07-08,MSFT,Technology,0.,0.,0.,0.,202.808,205.888,201.476,205.473,33600000.0
361,2020-07-09,MSFT,Technology,0.,0.,0.,0.,208.852,208.9,204.16,206.911,33121700.0
362,2020-07-10,MSFT,Technology,0.,0.,0.,0.,206.235,206.68,203.783,206.284,26177600.0
363,2020-07-11,MSFT,Technology,0.,0.,0.,0.,206.235,206.68,203.783,206.284,26177600.0
364,2020-07-13,MSFT,Technology,0.02386,0.02386,0.02386,0.02386,207.066,208.340,199.362,199.912,38135600.0
365,2020-07-14,MSFT,Technology,0.035,0.035,0.035,0.035,199.004,201.630,195.046,201.148,37591800.0
366,2020-07-15,MSFT,Technology,0.0146,0.0146,0.0146,0.0146,202.316,204.025,197.942,200.848,32179400.0
367,2020-07-16,MSFT,Technology,0.01157,0.01157,0.01157,0.01157,198.3,198.589,195.316,196.871,29940700.0
368,2020-07-17,MSFT,Technology,0.045,0.045,0.045,0.045,197.402,197.952,194.428,195.867,31635300.0
369,2020-07-18,MSFT,Technology,0.109,0.109,0.109,0.109,197.402,197.952,194.428,195.867,31635300.0
370,2020-07-20,MSFT,Technology,0.03333,0.03333,0.03333,0.03333,197.913,204.961,195.992,204.285,36884800.0
371,2020-07-21,MSFT,Technology,0.06946,0.06946,0.06946,0.06946,206.274,206.544,200.839,201.534,37990400.0
372,2020-07-22,MSFT,Technology,0.03062,0.03062,0.03062,0.03062,201.968,204.961,201.186,204.430,49605700.0
373,2020-07-23,MSFT,Technology,0.06427,0.06427,0.06427,0.06427,200.028,203.629,195.162,195.538,67457000.0
374,2020-07-24,MSFT,Technology,0.0115,0.0115,0.0115,0.0115,193.492,195.847,190.682,194.341,39827000.0
375,2020-07-26,MSFT,Technology,0.,0.,0.,0.,193.492,195.847,190.682,194.341,39827000.0
376,2020-07-27,MSFT,Technology,0.,0.,0.,0.,194.505,196.919,193.917,196.803,30160900.0
377,2020-07-28,MSFT,Technology,0.116,0.116,0.116,0.116,196.571,197.624,194.766,195.036,23251400.0
378,2020-07-30,MSFT,Technology,0.00675,0.00675,0.00675,0.00675,194.052,197.392,192.671,196.851,25079600.0
379,2020-07-31,MSFT,Technology,0.0245,0.0245,0.0245,0.0245,197.334,198.01,192.130,197.923,51044000.0
380,2020-08-01,MSFT,Technology,0.02583,0.02583,0.02583,0.02583,197.334,198.01,192.130,197.923,51044000.0
381,2020-08-02,MSFT,Technology,0.08613,0.08613,0.08613,0.08613,197.334,198.01,192.130,197.923,51044000.0
382,2020-08-03,MSFT,Technology,0.05279,0.05279,0.05279,0.05279,204.208,210.116,203.165,209.054,78983000.0
383,2020-08-04,MSFT,Technology,0.08513,0.08513,0.08513,0.08513,206.766,207.346,203.04,205.917,49280100.0
384,2020-08-05,MSFT,Technology,0.0194,0.0194,0.0194,0.0194,207.471,207.568,204.256,205.579,28806400.0
385,2020-08-06,MSFT,Technology,0.012,0.012,0.012,0.012,205.,208.890,204.237,208.871,32656800.0
386,2020-08-07,MSFT,Technology,0.0676,0.0676,0.0676,0.0676,207.423,208.244,203.638,205.135,27820400.0
387,2020-08-08,MSFT,Technology,0.,0.,0.,0.,207.423,208.244,203.638,205.135,27820400.0
388,2020-08-09,MSFT,Technology,0.,0.,0.,0.,207.423,208.244,203.638,205.135,27820400.0
389,2020-08-10,MSFT,Technology,0.02,0.02,0.02,0.02,204.353,204.556,199.217,201.051,36716500.0
390,2020-08-11,MSFT,Technology,0.0288,0.0288,0.0288,0.0288,199.999,200.472,196.118,196.349,36446500.0
391,2020-08-12,MSFT,Technology,0.,0.,0.,0.,198.193,203.011,197.672,201.959,28013100.0
392,2020-08-13,MSFT,Technology,0.,0.,0.,0.,202.2,204.044,200.954,201.485,22588900.0
393,2020-08-17,MSFT,Technology,0.,0.,0.,0.,202.354,203.889,201.698,203.011,20184800.0
394,2020-08-18,MSFT,Technology,0.05975,0.05975,0.05975,0.05975,203.252,205.019,201.978,204.179,21336200.0
395,2020-08-19,MSFT,Technology,0.155,0.155,0.155,0.155,204.673,205.263,202.505,202.940,27627600.0
396,2020-08-21,MSFT,Technology,0.0105,0.0105,0.0105,0.0105,206.966,209.279,205.989,206.153,36249300.0
397,2020-08-22,MSFT,Technology,0.0115,0.0115,0.0115,0.0115,206.966,209.279,205.989,206.153,36249300.0
398,2020-08-25,MSFT,Technology,0.0045,0.0045,0.0045,0.0045,206.231,209.628,206.231,209.492,23043700.0
399,2020-08-26,MSFT,Technology,0.,0.,0.,0.,210.857,214.931,210.353,214.021,39600800.0
400,2020-08-27,MSFT,Technology,0.018,0.018,0.018,0.018,215.705,223.699,212.328,219.276,57602200.0
401,2020-08-28,MSFT,Technology,0.,0.,0.,0.,220.825,223.205,219.276,221.531,26292900.0
402,2020-08-31,MSFT,Technology,0.121,0.121,0.121,0.121,219.683,221.328,217.079,218.260,28774200.0
403,2020-09-01,MSFT,Technology,0.,0.,0.,0.,218.241,220.118,217.195,219.944,25725500.0
404,2020-09-02,MSFT,Technology,0.05275,0.05275,0.05275,0.05275,220.621,225.354,220.021,224.183,34080800.0
405,2020-09-03,MSFT,Technology,0.077,0.077,0.077,0.077,221.879,221.918,208.031,210.295,58400300.0
406,2020-09-04,MSFT,Technology,0.0318,0.0318,0.0318,0.0318,208.166,211.321,198.576,207.344,59664100.0
407,2020-09-08,MSFT,Technology,0.0262,0.0262,0.0262,0.0262,199.843,203.26,195.682,196.127,52924300.0
408,2020-09-09,MSFT,Technology,0.00392,0.00392,0.00392,0.00392,200.908,207.915,200.037,204.479,45679000.0
409,2020-09-10,MSFT,Technology,0.0542,0.0542,0.0542,0.0542,206.521,207.818,197.531,198.75,35461500.0
410,2020-09-11,MSFT,Technology,0.009,0.009,0.009,0.009,200.521,201.905,194.753,197.453,33620100.0
411,2020-09-13,MSFT,Technology,0.1122,0.1122,0.1122,0.1122,200.521,201.905,194.753,197.453,33620100.0
412,2020-09-14,MSFT,Technology,0.0347,0.0347,0.0347,0.0347,197.656,202.456,197.453,198.789,30375800.0
413,2020-09-15,MSFT,Technology,0.01414,0.01414,0.01414,0.01414,201.702,203.018,200.26,202.05,21823900.0
414,2020-09-16,MSFT,Technology,0.,0.,0.,0.,203.831,203.86,198.043,198.440,26328100.0
415,2020-09-17,MSFT,Technology,0.035,0.035,0.035,0.035,193.601,197.743,193.514,196.369,34011300.0
416,2020-09-18,MSFT,Technology,0.0565,0.0565,0.0565,0.0565,196.263,197.085,189.924,193.930,55225300.0
417,2020-09-19,MSFT,Technology,0.,0.,0.,0.,196.263,197.085,189.924,193.930,55225300.0
418,2020-09-21,MSFT,Technology,0.0089,0.0089,0.0089,0.0089,190.834,196.176,190.05,196.011,39839700.0
419,2020-09-22,MSFT,Technology,0.03086,0.03086,0.03086,0.03086,198.45,201.392,195.566,200.734,33517100.0
420,2020-09-23,MSFT,Technology,0.0535,0.0535,0.0535,0.0535,201.198,201.392,193.582,194.124,30803800.0
421,2020-09-24,MSFT,Technology,0.,0.,0.,0.,193.408,198.943,192.779,196.640,31202500.0
422,2020-09-25,MSFT,Technology,0.,0.,0.,0.,196.989,202.302,196.011,201.121,29437300.0
423,2020-09-27,MSFT,Technology,0.076,0.076,0.076,0.076,196.989,202.302,196.011,201.121,29437300.0
424,2020-09-28,MSFT,Technology,0.009,0.009,0.009,0.009,204.082,205.718,201.353,202.689,32004900.0
425,2020-09-29,MSFT,Technology,0.04975,0.04975,0.04975,0.04975,202.602,203.298,200.143,200.579,24221900.0
426,2020-09-30,MSFT,Technology,0.03667,0.03667,0.03667,0.03667,201.034,205.147,199.882,203.55,33829100.0
427,2020-10-01,MSFT,Technology,0.02612,0.02612,0.02612,0.02612,206.608,207.092,204.508,205.611,27158400.0
428,2020-10-02,MSFT,Technology,0.04333,0.04333,0.04333,0.04333,201.295,204.189,198.914,199.543,33154800.0
429,2020-10-05,MSFT,Technology,0.0795,0.0795,0.0795,0.0795,200.540,203.627,200.308,203.598,21331600.0
430,2020-10-06,MSFT,Technology,0.1165,0.1165,0.1165,0.1165,202.089,203.405,198.218,199.272,28554300.0
431,2020-10-07,MSFT,Technology,0.012,0.012,0.012,0.012,200.385,203.337,200.056,203.066,25681100.0
432,2020-10-08,MSFT,Technology,0.085,0.085,0.085,0.085,203.724,204.382,201.605,203.792,19925800.0
433,2020-10-09,MSFT,Technology,0.,0.,0.,0.,204.421,208.902,204.421,208.853,26458000.0
434,2020-10-10,MSFT,Technology,0.,0.,0.,0.,204.421,208.902,204.421,208.853,26458000.0
435,2020-10-12,MSFT,Technology,0.13967,0.13967,0.13967,0.13967,211.737,216.644,209.821,214.263,40461400.0
436,2020-10-13,MSFT,Technology,0.,0.,0.,0.,215.541,217.950,213.324,215.676,28950800.0
437,2020-10-14,MSFT,Technology,0.041,0.041,0.041,0.041,215.812,216.992,212.066,213.741,23421700.0
438,2020-10-15,MSFT,Technology,0.,0.,0.,0.,210.102,213.257,209.047,212.579,22733100.0
439,2020-10-19,MSFT,Technology,0.04433,0.04433,0.04433,0.04433,213.315,215.134,206.831,207.315,27625800.0
440,2020-10-20,MSFT,Technology,0.,0.,0.,0.,208.844,210.363,206.221,207.731,22753500.0
441,2020-10-21,MSFT,Technology,0.01033,0.01033,0.01033,0.01033,206.250,209.928,206.250,207.876,22724900.0
442,2020-10-22,MSFT,Technology,0.026,0.026,0.026,0.026,207.034,209.095,204.876,207.963,22351500.0
443,2020-10-23,MSFT,Technology,0.,0.,0.,0.,208.099,209.308,206.289,209.26,18879600.0
444,2020-10-26,MSFT,Technology,0.025,0.025,0.025,0.025,206.957,209.366,201.392,203.308,37111600.0
445,2020-10-27,MSFT,Technology,0.01637,0.01637,0.01637,0.01637,204.769,207.750,203.550,206.376,36700300.0
446,2020-10-28,MSFT,Technology,0.02318,0.02318,0.02318,0.02318,200.976,202.108,195.585,196.147,51195600.0
447,2020-10-29,MSFT,Technology,0.,0.,0.,0.,197.492,200.676,196.814,198.121,31432600.0
448,2020-11-02,MSFT,Technology,0.,0.,0.,0.,197.705,198.663,193.669,195.808,30842200.0
449,2020-11-03,MSFT,Technology,0.,0.,0.,0.,197.318,201.411,196.572,199.776,27512000.0
450,2020-11-05,MSFT,Technology,0.00567,0.00567,0.00567,0.00567,214.883,216.895,214.021,216.092,36080100.0
451,2020-11-07,MSFT,Technology,0.131,0.131,0.131,0.131,214.883,216.895,214.021,216.092,36080100.0
452,2020-11-08,MSFT,Technology,0.,0.,0.,0.,214.883,216.895,214.021,216.092,36080100.0
453,2020-11-09,MSFT,Technology,0.0405,0.0405,0.0405,0.0405,217.205,220.767,210.857,211.350,44395000.0
454,2020-11-10,MSFT,Technology,0.0295,0.0295,0.0295,0.0295,207.586,209.521,202.96,204.208,44045100.0
455,2020-11-11,MSFT,Technology,0.033,0.033,0.033,0.033,205.544,211.011,205.36,209.57,29440800.0
456,2020-11-12,MSFT,Technology,0.,0.,0.,0.,210.208,212.047,207.547,208.495,21593900.0
457,2020-11-13,MSFT,Technology,0.016,0.016,0.016,0.016,209.386,210.411,207.257,209.531,18621100.0
458,2020-11-15,MSFT,Technology,0.077,0.077,0.077,0.077,209.386,210.411,207.257,209.531,18621100.0
459,2020-11-16,MSFT,Technology,0.,0.,0.,0.,207.944,210.721,207.605,210.228,24953300.0
460,2020-11-17,MSFT,Technology,0.0278,0.0278,0.0278,0.0278,209.134,210.663,207.179,207.547,24154100.0
461,2020-11-18,MSFT,Technology,0.,0.,0.,0.,207.304,208.779,204.665,204.811,28372800.0
462,2020-11-19,MSFT,Technology,0.,0.,0.,0.,205.102,206.703,203.695,206.111,24792700.0
463,2020-11-21,MSFT,Technology,0.0465,0.0465,0.0465,0.0465,205.102,206.703,203.695,206.111,24792700.0
464,2020-11-24,MSFT,Technology,0.081,0.081,0.081,0.081,203.365,207.887,202.657,207.508,33979700.0
465,2020-11-29,MSFT,Technology,0.108,0.108,0.108,0.108,203.365,207.887,202.657,207.508,33979700.0
466,2020-11-30,MSFT,Technology,0.,0.,0.,0.,207.741,208.381,204.578,207.712,33064800.0
467,2020-12-01,MSFT,Technology,0.03225,0.03225,0.03225,0.03225,208.139,210.865,207.013,209.788,30904500.0
